Order ID,Order Date,Country,City,Branch,Lat,Lng,Customer First Name,Customer Last Name,Email,Phone Number,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Status,total unit sold
17087,2023-07-28,Syria,damascus,ds02,33.5146,36.3084,Majdy,Qadish,MAJDY.QADISH@MAIL.COM,5638661123,Smart Speaker,Amazon Echo Show,Amazon Echo Show 10 (3rd Gen),O398,2,249.0,14.94,False,498.0
17088,2023-07-28,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Muhamad,Almujahid,MUHAMAD.ALMUJAHID@MAIL.COM,5993503897,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),J536,1,299.0,20.93,True,299.0
17089,2023-07-28,Syria,aleppo,al01,36.2021,37.1343,Tana,Aldiyn,Tana.aldiyn@mail.com,5551229851,VR Headset,HTC Vive Pro,HTC Vive Pro 2,J768,11,1099.0,241.78,True,12089.0
17090,2023-07-28,Saudi Arabia,jeddah,jd03,21.4858,39.1925,Malik,Alshiyraziu,MALIK.ALSHIYRAZIU@MAIL.COM,5317456398,Laptop,Lenovo ThinkPad,ThinkPad X13,J345,1,999.0,99.9,False,999.0
17091,2023-07-28,Egypt,cairo,cr02,30.0444,31.2357,Limays,Albaba,LIMAYS.ALBABA@MAIL.COM,5184008046,VR Headset,HP Reverb,HP Reverb G2,F792,1,599.0,53.91,False,599.0
17092,2023-07-28,Morocco,casablanca,cs01,33.5731,7.5898,Salwaa,Alhalaliu,Salwaa.alhalaliu@mail.com,5996332969,Smartphone,Apple iPhone,iPhone SE,M913,1,399.0,0.0,False,399.0
17093,2023-07-28,United Arab Emirates,abu dhabi,ad03,24.4539,54.3773,Faras,Alsaedi,FARAS.ALSAEDI@MAIL.COM,5432557278,Laptop,Dell XPS,XPS 13,N985,5,1299.0,259.8,True,6495.0
17094,2023-07-28,Egypt,cairo,cr03,30.0444,31.2357,Amir,Khalid,amir.khalid@mail.com,5962539429,Digital Camera,Nikon Z Series,Nikon Z7 II,B692,1,2299.0,68.97,True,2299.0
17095,2023-07-28,Saudi Arabia,riyadh,rd02,24.7743,46.7386,Hamzaa,Kashik,hamzaa.kashik@mail.com,5635836580,Smart Speaker,Amazon Echo,Echo Show 8,S855,1,129.0,7.74,True,129.0
17096,2023-07-28,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Ayham,Wayly,AYHAM.WAYLY@MAIL.COM,5805036357,Gaming Console,Sony PlayStation,PlayStation 5,I036,1,499.0,14.97,True,499.0
17097,2023-07-28,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Thamir,Asamh tubae,THAMIR.ASAMH TUBAE@MAIL.COM,5947197014,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart HR,T567,1,79.0,7.11,True,79.0
17098,2023-07-28,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Ayham,Kharasah,ayham.kharasah@mail.com,5627596911,Smart Speaker,Amazon Echo,Echo Show 8,D095,13,129.0,83.85,True,1677.0
17099,2023-07-28,Egypt,asyut,at01,27.1809,31.1837,Ranya,Yasin,ranya.yasin@mail.com,5412319004,VR Headset,Pimax Vision,Pimax Vision 8KX,K081,1,999.0,29.97,True,999.0
17100,2023-07-28,Egypt,asyut,at01,27.1809,31.1837,Madlin,Alahmad,Madlin.alahmad@mail.com,5094943007,Tablet,Amazon Fire,Amazon Fire 7,E715,1,49.0,1.96,False,49.0
17101,2023-07-28,USA,las vegas,lv01,36.1699,-115.1398,Ahmad,Alhamid,Ahmad.alhamid@mail.com,5995348861,Smartwatch,Garmin Fenix,Garmin Fenix 6S,P437,1,499.0,24.95,True,499.0
17102,2023-07-28,USA,washington,wh01,38.9072,-77.0369,Hanan,Eibad,Hanan.eibad@mail.com,5734292439,Smartphone,Google Pixel,Google Pixel 5a,Q963,1,499.0,9.98,True,499.0
17103,2023-07-28,Syria,homs,hs01,34.7326,36.7136,Muhamad,Fawaz,MUHAMAD.FAWAZ@MAIL.COM,5902716223,Laptop,Microsoft Surface,Surface Laptop 4,L106,1,1299.0,103.92,True,1299.0
17104,2023-07-28,Saudi Arabia,aseer,as01,18.2311,42.5004,Ahmad,Alqasir,ahmad.alqasir@mail.com,5352416581,Smart Speaker,Amazon Echo Show,Amazon Echo Show 10 (3rd Gen),N639,1,249.0,22.41,True,249.0
17105,2023-07-28,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Ahmad,Qitan,AHMAD.QITAN@MAIL.COM,5460261763,Laptop,ASUS ROG,ASUS ROG Strix G15,G319,1,1099.0,32.97,False,1099.0
17106,2023-07-28,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Ayham,Alshaykh,AYHAM.ALSHAYKH@MAIL.COM,5095132151,Fitness Tracker,Fitbit Charge,Fitbit Charge 3,K255,8,99.0,7.92,True,792.0
17107,2023-07-28,Syria,homs,hs01,34.7326,36.7136,Eala,Ghabur,eala.ghabur@mail.com,5677184612,Tablet,Samsung Galaxy Tab,Galaxy Tab S7,Q104,1,649.0,12.98,True,649.0
17108,2023-07-29,Saudi Arabia,riyadh,rd02,24.7743,46.7386,Abdallah,Iibrahim,ABDALLAH.IIBRAHIM@MAIL.COM,5972848856,Laptop,Acer Swift,Acer Swift 5,X915,1,999.0,9.99,True,999.0
17109,2023-07-29,Saudi Arabia,aseer,as01,18.2311,42.5004,Kawkab,Alqadi,kawkab.alqadi@mail.com,5870915275,Smart Speaker,Sonos One,Sonos One SL,S177,1,179.0,14.32,False,179.0
17110,2023-07-29,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Ibrahim,Bradey,Ibrahim.bradey@mail.com,5362511694,Tablet,Samsung Galaxy Tab,Galaxy Tab A8,Q031,1,199.0,1.99,False,199.0
17111,2023-07-29,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,Ruyda,Tqi aldiyn,ruyda.tqi aldiyn@mail.com,5902732229,Smartwatch,Garmin Forerunner,Garmin Forerunner 945,L085,1,599.0,29.95,True,599.0
17112,2023-07-29,Saudi Arabia,jeddah,jd03,21.4858,39.1925,Jwny,Qdw,Jwny.qdw@mail.com,5380511898,VR Headset,Samsung Odyssey,Samsung Odyssey G9,J073,1,1499.0,14.99,True,1499.0
17113,2023-07-29,Egypt,cairo,cr01,30.0444,31.2357,Eazalidin,Astitih,EAZALIDIN.ASTITIH@MAIL.COM,5930559040,Laptop,HP Pavilion,HP Pavilion 15,Y796,1,799.0,15.98,True,799.0
17114,2023-07-29,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Danah,Almisri,Danah.almisri@mail.com,5246863931,Headphones,Sennheiser HD,Sennheiser HD 450BT,A603,1,129.0,10.32,True,129.0
17115,2023-07-29,USA,new york,ny03,40.7498,-73.9814,Muhamad,Antun,MUHAMAD.ANTUN@MAIL.COM,5763741267,Laptop,Lenovo ThinkPad,ThinkPad X13,W493,3,999.0,149.85,True,2997.0
17116,2023-07-29,USA,washington,wh01,38.9072,-77.0369,Rima,Almaseud,Rima.almaseud@mail.com,5189553099,Smart Speaker,Apple HomePod,Apple HomePod,Y716,1,299.0,17.94,False,299.0
17117,2023-07-29,Saudi Arabia,aseer,as01,18.2311,42.5004,Duhana,Zaerur,DUHANA.ZAERUR@MAIL.COM,5597582000,Tablet,Apple iPad,iPad Air,X583,4,649.0,103.84,True,2596.0
17118,2023-07-29,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Muhamad,Zaerur,Muhamad.zaerur@mail.com,5363241314,Gaming Console,Microsoft Xbox,Xbox One X,S935,1,299.0,23.92,False,299.0
17119,2023-07-29,USA,new york,ny02,40.7312,-73.9998,Zakarian,Iidlibi,zakarian.iidlibi@mail.com,5193173477,Fitness Tracker,Fitbit Charge,Fitbit Charge 4,J768,9,149.0,67.05,True,1341.0
17120,2023-07-29,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Jawaher,Alziyat,jawaher.alziyat@mail.com,5293915207,Tablet,Samsung Galaxy Tab S,Galaxy Tab S8+,J694,1,749.0,7.49,False,749.0
17121,2023-07-29,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Bayan,Damrani,BAYAN.DAMRANI@MAIL.COM,5640158077,VR Headset,Oculus Quest,Oculus Quest 2 (256GB),F344,1,399.0,23.94,False,399.0
17122,2023-07-29,Morocco,casablanca,cs01,33.5731,7.5898,Khalid,Alaleppoy,KHALID.ALALEPPOY@MAIL.COM,5153120961,Smartphone,OnePlus,OnePlus Nord 2,K255,1,399.0,7.98,False,399.0
17123,2023-07-29,Morocco,casablanca,cs01,33.5731,7.5898,Adnan,Sabiq,Adnan.sabiq@mail.com,5745271379,VR Headset,Oculus Quest,Oculus Quest 3,S177,3,599.0,125.79,True,1797.0
17124,2023-07-29,United Arab Emirates,dubai,db02,25.2048,55.2708,Fatnh,Shaykhus,FATNH.SHAYKHUS@MAIL.COM,5765551964,Headphones,Sony WH,Sony WH-CH710N,Z074,1,129.0,1.29,True,129.0
17125,2023-07-29,Egypt,asyut,at01,27.1809,31.1837,Iin,Ashbrh,Iin.ashbrh@mail.com,5788443928,Fitness Tracker,Withings Move,Withings Move,Q149,1,59.0,3.54,True,59.0
17126,2023-07-29,Syria,aleppo,al01,36.2021,37.1343,Khadijah,Alqudmani,Khadijah.alqudmani@mail.com,5484758495,Smartphone,Xiaomi Mi,Xiaomi Mi 12,L571,1,799.0,31.96,True,799.0
17127,2023-07-29,USA,new york,ny01,40.7128,-74.006,Lwna,Alkmshh,Lwna.alkmshh@mail.com,5212623507,Tablet,Amazon Fire HD,Amazon Fire HD 8,R159,2,89.0,8.9,True,178.0
17128,2023-07-29,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Abd alhadi,Alhindi,ABD ALHADI.ALHINDI@MAIL.COM,5832145070,Headphones,Jabra Elite,Jabra Elite 85t,Y989,10,229.0,183.2,True,2290.0
17129,2023-07-29,Syria,aleppo,al01,36.2021,37.1343,Muhamad,Nasif,Muhamad.nasif@mail.com,5163781210,Digital Camera,Nikon Coolpix,Nikon Coolpix P1000,P950,1,999.0,69.93,True,999.0
17130,2023-07-29,Syria,damascus,ds02,33.5146,36.3084,Lujin,Ghrz,Lujin.ghrz@mail.com,5776279595,Smartphone,Samsung Galaxy,Galaxy A52,I269,1,399.0,39.9,True,399.0
17131,2023-07-29,United Arab Emirates,dubai,db02,25.2048,55.2708,Alaa,Shaykh janid,alaa.shaykh janid@mail.com,5141153857,Headphones,Sennheiser HD,Sennheiser HD 450BT,W206,1,129.0,9.03,True,129.0
17132,2023-07-29,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Husam,Murad,husam.murad@mail.com,5757563155,Smartwatch,Garmin Forerunner,Garmin Forerunner 945,W243,1,599.0,47.92,True,599.0
17133,2023-07-29,Saudi Arabia,aseer,as01,18.2311,42.5004,Muhamad,Milatu,muhamad.milatu@mail.com,5032668318,Laptop,HP Pavilion,HP Pavilion 15,L562,1,799.0,7.99,False,799.0
17134,2023-07-29,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Sayf aldiyn,Alkhayr,sayf aldiyn.alkhayr@mail.com,5300764782,Fitness Tracker,Amazfit GTR,Amazfit GTR 2e,C377,1,99.0,3.96,True,99.0
17135,2023-07-29,Morocco,casablanca,cs01,33.5731,7.5898,Mahir,Almtlq,mahir.almtlq@mail.com,5726455760,Laptop,Lenovo ThinkPad,ThinkPad X1 Carbon,W221,2,1499.0,179.88,True,2998.0
17136,2023-07-29,Egypt,cairo,cr03,30.0444,31.2357,Muhamad,Alhamadii,MUHAMAD.ALHAMADII@MAIL.COM,5879920934,Smartwatch,Samsung Galaxy,Galaxy Watch Active 2,R621,1,249.0,19.92,True,249.0
17137,2023-07-29,Morocco,casablanca,cs01,33.5731,7.5898,Lujin,Hafiz,lujin.hafiz@mail.com,5600485398,Digital Camera,Nikon Z Series,Nikon Z50,J457,1,799.0,63.92,True,799.0
17138,2023-07-29,Saudi Arabia,riyadh,rd01,24.7136,46.6753,Ahmad,Tqi aldiyn,Ahmad.tqi Aldiyn@mail.com,5156095112,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart HR,R021,1,79.0,4.74,True,79.0
17139,2023-07-29,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Dany,Zyny,DANY.ZYNY@MAIL.COM,5424443574,VR Headset,Oculus Quest,Oculus Quest 2 (256GB),Y270,1,399.0,23.94,True,399.0
17140,2023-07-29,Syria,damascus,ds02,33.5146,36.3084,Lilas,Aleid,LILAS.ALEID@MAIL.COM,5942141238,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,U541,1,1999.0,199.9,True,1999.0
17141,2023-07-29,Syria,damascus,ds02,33.5146,36.3084,Tariq,Watar,TARIQ.WATAR@MAIL.COM,5332337146,Headphones,Sennheiser HD,Sennheiser HD 599 SE,Q083,1,199.0,11.94,True,199.0
17142,2023-07-29,Saudi Arabia,jeddah,jd03,21.4858,39.1925,Eala,Bashshar,Eala.bashshar@mail.com,5171911316,Smart Speaker,Bose Home Speaker,Bose Home Speaker 500,T067,2,299.0,5.98,True,598.0
17143,2023-07-29,USA,washington,wh01,38.9072,-77.0369,Fuad,Marwan,FUAD.MARWAN@MAIL.COM,5131294211,Laptop,Lenovo Legion,Lenovo Legion 5,B938,1,1099.0,87.92,True,1099.0
17144,2023-07-29,France,paris,ps01,48.8566,2.3522,Rasha,Murad,RASHA.MURAD@MAIL.COM,5157988141,VR Headset,HTC Vive,HTC Vive Pro,X918,1,799.0,31.96,True,799.0
17145,2023-07-29,Syria,homs,hs01,34.7326,36.7136,Ahed,Mitri,AHED.MITRI@MAIL.COM,5203900311,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,W956,3,1199.0,287.76,False,3597.0
17146,2023-07-29,France,paris,ps01,48.8566,2.3522,Muhamad,Salih,muhamad.salih@mail.com,5840182468,Smartwatch,Huawei Watch,Huawei Watch Fit 2 Pro,X364,1,129.0,3.87,True,129.0
17147,2023-07-29,USA,washington,wh01,38.9072,-77.0369,Kinda,Nahlawi,kinda.nahlawi@mail.com,5360347005,VR Headset,HTC Vive,HTC Vive Cosmos Elite,C793,1,899.0,62.93,False,899.0
17148,2023-07-29,Syria,aleppo,al01,36.2021,37.1343,Muhamad,Husayn,Muhamad.husayn@mail.com,5173050018,Headphones,Jabra Elite,Jabra Elite 75t,R663,2,179.0,25.06,True,358.0
17149,2023-07-29,Syria,damascus,ds01,33.5138,36.2765,Tariq,Aldarawasha,Tariq.aldarawasha@mail.com,5122158540,Digital Camera,Sony Alpha,Sony Alpha A7 III,A259,7,1999.0,279.86,False,13993.0
17150,2023-07-29,United Arab Emirates,fujairah,fj01,25.1286,56.3242,Rasha,Zakianiin,rasha.zakianiin@mail.com,5448469707,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,X847,1,1199.0,47.96,False,1199.0
17151,2023-07-29,Syria,aleppo,al01,36.2021,37.1343,Ramiz,Turkmany,RAMIZ.TURKMANY@MAIL.COM,5078812894,Smartphone,Google Pixel,Google Pixel 6 Pro,Q031,2,899.0,17.98,True,1798.0
17152,2023-07-29,Syria,homs,hs01,34.7326,36.7136,Zahir,Alkhayrat,ZAHIR.ALKHAYRAT@MAIL.COM,5804132443,Smart Speaker,Sonos One,Sonos Move,T567,1,399.0,31.92,True,399.0
17153,2023-07-29,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Kinda,Almunzilijiu,kinda.almunzilijiu@mail.com,5686238956,Smartwatch,Samsung Gear,Samsung Gear Fit 4,V472,2,199.0,7.96,True,398.0
17154,2023-07-29,Syria,homs,hs01,34.7326,36.7136,Ayham,Aljamal,AYHAM.ALJAMAL@MAIL.COM,5203121288,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",Z948,1,899.0,17.98,True,899.0
17155,2023-07-29,United Arab Emirates,abu dhabi,ad03,24.4539,54.3773,Muhamad,Laylana,Muhamad.laylana@mail.com,5821273072,Digital Camera,Sony Alpha,Sony Alpha A6400,S395,1,899.0,44.95,False,899.0
17156,2023-07-29,USA,new york,ny03,40.7498,-73.9814,Kamal,Almarstani,Kamal.almarstani@mail.com,5218742967,Tablet,Amazon Fire,Amazon Fire HD 10,S501,1,149.0,11.92,True,149.0
17157,2023-07-29,USA,las vegas,lv01,36.1699,-115.1398,Mujdi,Husu,MUJDI.HUSU@MAIL.COM,5280735076,Smart Speaker,Bose Home Speaker,Bose Home Speaker 500,F650,1,299.0,20.93,False,299.0
17158,2023-07-29,Syria,homs,hs01,34.7326,36.7136,Eubay,Shakir,Eubay.shakir@mail.com,5805910286,Digital Camera,Canon EOS,Canon EOS M50 Mark II,B259,1,649.0,0.0,True,649.0
17159,2023-07-29,Morocco,casablanca,cs01,33.5731,7.5898,Fatima,Aljizamati,fatima.aljizamati@mail.com,5753485691,VR Headset,HP Reverb,HP Reverb G2,Q031,1,599.0,41.93,False,599.0
17160,2023-07-29,Saudi Arabia,dammam,dm01,26.3927,49.9777,Fulla,Qaziyha,FULLA.QAZIYHA@MAIL.COM,5879217656,Laptop,Microsoft Surface,Surface Book 3,F655,2,1599.0,95.94,True,3198.0
17161,2023-07-29,Syria,damascus,ds02,33.5146,36.3084,Muhamad,Almaydanii,muhamad.almaydanii@mail.com,5292242180,Tablet,Microsoft Surface,Surface Pro 7,W206,1,799.0,15.98,True,799.0
17162,2023-07-29,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Hasan,Sultan,HASAN.SULTAN@MAIL.COM,5306909685,Fitness Tracker,Fitbit Versa,Fitbit Versa 2,X906,1,179.0,3.58,True,179.0
17163,2023-07-29,Syria,aleppo,al01,36.2021,37.1343,Ibrahim,Dbs,Ibrahim.dbs@mail.com,5553488568,Fitness Tracker,Amazfit Bip,Amazfit Bip S,T132,1,49.0,3.43,False,49.0
17164,2023-07-29,Syria,aleppo,al01,36.2021,37.1343,Abd alsamad,Aleid,Abd Alsamad.aleid@mail.com,5145540133,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",V078,1,899.0,53.94,False,899.0
17165,2023-07-29,USA,new york,ny01,40.7128,-74.006,Jwny,Drwysh,Jwny.drwysh@mail.com,5135376024,Smart Speaker,Sonos One,Sonos Move,J073,1,399.0,39.9,True,399.0
17166,2023-07-29,Syria,homs,hs01,34.7326,36.7136,Ghazal,Eurman,Ghazal.eurman@mail.com,5258673603,Tablet,Samsung Galaxy Tab S,Galaxy Tab S7+,B265,1,849.0,16.98,True,849.0
17167,2023-07-29,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,Lina,Alsulayman,Lina.alsulayman@mail.com,5145762254,Smartphone,Samsung Galaxy,Galaxy S21 Ultra,H067,1,1199.0,59.95,False,1199.0
17168,2023-07-29,Saudi Arabia,jeddah,jd03,21.4858,39.1925,Dia,Naghnagh,Dia.naghnagh@mail.com,5436734174,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,Z260,1,299.0,17.94,True,299.0
17169,2023-07-29,USA,las vegas,lv01,36.1699,-115.1398,Muhamad,Abu nasir,muhamad.abu nasir@mail.com,5181988608,Smartwatch,Garmin Venu,Garmin Venu 2,J730,1,399.0,11.97,False,399.0
17170,2023-07-29,Saudi Arabia,riyadh,rd02,24.7743,46.7386,Lobnaa,Tqi aldiyn,LOBNAA.TQI ALDIYN@MAIL.COM,5706995838,Gaming Console,Sony PlayStation,PlayStation 3 Slim,Y590,9,199.0,89.55,True,1791.0
17171,2023-07-29,USA,las vegas,lv01,36.1699,-115.1398,Rawan,Ayman,RAWAN.AYMAN@MAIL.COM,5294788300,Headphones,Sony WH,Sony WH-CH710N,Z260,1,129.0,2.58,True,129.0
17172,2023-07-29,USA,las vegas,lv02,36.1673,-115.1492,Alaa,Hamdan,alaa.hamdan@mail.com,5732335002,Smartwatch,Garmin Venu,Garmin Venu 2S,Z826,1,349.0,17.45,False,349.0
17173,2023-07-29,France,paris,ps01,48.8566,2.3522,Batual,Alshalaq,batual.alshalaq@mail.com,5119144323,Laptop,ASUS ROG,ASUS ROG Strix G15,Z612,13,1099.0,1428.7,False,14287.0
17174,2023-07-29,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Iin,Eaqad,iin.eaqad@mail.com,5351756219,VR Headset,HTC Vive,HTC Vive Cosmos,T371,1,699.0,13.98,True,699.0
17175,2023-07-29,Morocco,casablanca,cs01,33.5731,7.5898,Diea,Warur,diea.warur@mail.com,5356644351,VR Headset,HP Reverb,HP Reverb G2,P064,3,599.0,17.97,True,1797.0
17176,2023-07-29,USA,new york,ny03,40.7498,-73.9814,Layzaan,Salim,LAYZAAN.SALIM@MAIL.COM,5328826893,Laptop,Apple MacBook,"MacBook Pro 16""",Y590,1,2399.0,71.97,True,2399.0
17177,2023-07-29,France,paris,ps02,48.8566,2.3522,Abdalmjid,Rihan,abdalmjid.rihan@mail.com,5810727667,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,G327,1,299.0,23.92,True,299.0
17178,2023-07-29,Syria,aleppo,al01,36.2021,37.1343,Ahmad,Salim,ahmad.salim@mail.com,5102822668,Tablet,Apple iPad,iPad Air,D060,3,649.0,77.88,False,1947.0
17179,2023-07-29,USA,las vegas,lv01,36.1699,-115.1398,Ayman,Qarqazan,ayman.qarqazan@mail.com,5007491856,Digital Camera,Nikon Coolpix,Nikon Coolpix B500,K044,1,249.0,2.49,True,249.0
17180,2023-07-29,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,Juri,Alghan,JURI.ALGHAN@MAIL.COM,5783001015,Smartphone,Xiaomi Redmi,Xiaomi Redmi Note 11 Pro,Q031,1,299.0,29.9,True,299.0
17181,2023-07-29,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Ibrahim,Salim,IBRAHIM.SALIM@MAIL.COM,5909879981,Tablet,Amazon Fire,Amazon Fire HD 10,X358,2,149.0,5.96,True,298.0
17182,2023-07-29,USA,las vegas,lv01,36.1699,-115.1398,Emar,Sabih,Emar.sabih@mail.com,5667195129,Smartphone,Xiaomi Redmi,Xiaomi Redmi Note 11 Pro,R159,1,299.0,5.98,True,299.0
17183,2023-07-29,Saudi Arabia,riyadh,rd02,24.7743,46.7386,Daniah,Bytar,DANIAH.BYTAR@MAIL.COM,5473820565,Smart Speaker,Harman Kardon,Harman Kardon Allure,Y590,1,249.0,17.43,False,249.0
17184,2023-07-29,Saudi Arabia,riyadh,rd01,24.7136,46.6753,Muhamad,Alrrashid,Muhamad.alrrashid@mail.com,5297714986,Digital Camera,Fujifilm X Series,Fujifilm X-T4,Y692,4,1699.0,203.88,False,6796.0
17185,2023-07-29,Syria,damascus,ds02,33.5146,36.3084,Jury,Aljazayiriu,Jury.aljazayiriu@mail.com,5812773739,Smartphone,Apple iPhone,iPhone 12,E484,2,899.0,53.94,True,1798.0
17186,2023-07-29,Syria,aleppo,al01,36.2021,37.1343,Adnan,Aljarshi,ADNAN.ALJARSHI@MAIL.COM,5672504078,Smart Speaker,Google Nest,Nest Audio,W956,3,99.0,8.91,True,297.0
17187,2023-07-29,USA,new york,ny01,40.7128,-74.006,Rima,Yaghmur,RIMA.YAGHMUR@MAIL.COM,5672519824,Laptop,Acer Swift,Acer Swift 5,Y692,1,999.0,99.9,True,999.0
17188,2023-07-29,Egypt,cairo,cr02,30.0444,31.2357,Mazin,Ratib,mazin.ratib@mail.com,5429883638,Smartphone,Xiaomi Redmi,Xiaomi Redmi Note 11 Pro,B715,1,299.0,8.97,True,299.0
17189,2023-07-29,Egypt,asyut,at01,27.1809,31.1837,Dana,Eamir,Dana.eamir@mail.com,5032675418,Gaming Console,Nintendo Switch,Nintendo Switch Lite,F011,1,199.0,9.95,False,199.0
17190,2023-07-29,Egypt,cairo,cr02,30.0444,31.2357,Abd alruhmin,Rihan,ABD ALRUHMIN.RIHAN@MAIL.COM,5301027340,Smart Speaker,Amazon Echo Show,Amazon Echo Show 10 (3rd Gen),Z409,1,249.0,7.47,True,249.0
17191,2023-07-29,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Alaa,Abil,Alaa.abil@mail.com,5807155071,Headphones,Sennheiser HD,Sennheiser HD 450BT,L412,11,129.0,141.9,True,1419.0
17192,2023-07-29,Morocco,casablanca,cs01,33.5731,7.5898,Rinah,Hawria,RINAH.HAWRIA@MAIL.COM,5675298472,VR Headset,Samsung Odyssey,Samsung Odyssey G9,F981,5,1499.0,449.7,True,7495.0
17193,2023-07-30,Syria,homs,hs01,34.7326,36.7136,Fadi,Mareiun,fadi.mareiun@mail.com,5308386236,Smartphone,Xiaomi Redmi,Xiaomi Redmi Note 11 Pro,P412,1,299.0,26.91,False,299.0
17194,2023-07-30,Saudi Arabia,riyadh,rd02,24.7743,46.7386,Muhamad,Alaleppoy,MUHAMAD.ALALEPPOY@MAIL.COM,5135941431,Laptop,Lenovo ThinkPad,ThinkPad X13,P826,1,999.0,19.98,False,999.0
17195,2023-07-30,Syria,damascus,ds02,33.5146,36.3084,Hikamat,Alkhayrat,Hikamat.alkhayrat@mail.com,5981618350,Laptop,Acer Swift,Acer Swift 5,N487,1,999.0,69.93,True,999.0
17196,2023-07-30,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,Ahed,Muhamad,ahed.muhamad@mail.com,5873608153,Headphones,Sennheiser HD,Sennheiser HD 599 SE,L025,2,199.0,15.92,False,398.0
17197,2023-07-30,Egypt,cairo,cr02,30.0444,31.2357,Farial,Altahhan,FARIAL.ALTAHHAN@MAIL.COM,5038633576,Digital Camera,Sony Alpha,Sony Alpha A7 III,Y295,4,1999.0,239.88,False,7996.0
17198,2023-07-30,Saudi Arabia,jeddah,jd03,21.4858,39.1925,Emar,Muhamad,emar.muhamad@mail.com,5707604942,Smartphone,Samsung Galaxy,Galaxy A52,I729,1,399.0,11.97,False,399.0
17199,2023-07-30,Saudi Arabia,jeddah,jd03,21.4858,39.1925,Muhamad,Alhusayn,MUHAMAD.ALHUSAYN@MAIL.COM,5284843930,Tablet,Amazon Fire,Amazon Fire HD 10,B259,1,149.0,2.98,True,149.0
17200,2023-07-30,Egypt,asyut,at01,27.1809,31.1837,Bara,Kalthum,BARA.KALTHUM@MAIL.COM,5099819369,Digital Camera,Nikon Z Series,Nikon Z7 II,H520,1,2299.0,114.95,True,2299.0
17201,2023-07-30,Syria,damascus,ds02,33.5146,36.3084,Maria,Muhamad,MARIA.MUHAMAD@MAIL.COM,5084357732,VR Headset,Oculus Rift S,Oculus Rift 2,X358,1,499.0,39.92,True,499.0
17202,2023-07-30,France,paris,ps02,48.8566,2.3522,Muayid,Ahmdghrybw,MUAYID.AHMDGHRYBW@MAIL.COM,5888494743,Smartwatch,Apple Watch,Apple Watch Series 7,G405,1,399.0,31.92,True,399.0
17203,2023-07-30,USA,new york,ny01,40.7128,-74.006,Basil,Alhasan,basil.alhasan@mail.com,5477830736,Smart Speaker,Harman Kardon,Harman Kardon Allure,Q149,1,249.0,9.96,True,249.0
17204,2023-07-30,Syria,damascus,ds02,33.5146,36.3084,Alaa,Altibae,alaa.altibae@mail.com,5725453415,Smartphone,Xiaomi Mi,Xiaomi Mi 11 Lite,J694,1,249.0,24.9,True,249.0
17205,2023-07-30,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Jawaher,Almaseud,Jawaher.almaseud@mail.com,5040386117,Fitness Tracker,Withings Move,Withings Move ECG,J264,1,129.0,11.61,True,129.0
17206,2023-07-30,Saudi Arabia,riyadh,rd02,24.7743,46.7386,Eala,Aleitar,eala.aleitar@mail.com,5215464956,Laptop,Dell XPS,XPS 15,R814,1,1599.0,31.98,False,1599.0
